,Rank,Name,URL
4,5,Data from figures in 'Spatiotemporal Electrochemistry on Flexible Microelectrode Arrays: Progress Towards Smart Contact Lens Integration',https://www.research.ed.ac.uk/en/datasets/data-from-figures-in-spatiotemporal-electrochemistry-on-flexible-
5,6,Characterisation of time-dependent mechanical behaviour of trabecular bone samples,https://www.research.ed.ac.uk/en/datasets/characterisation-of-time-dependent-mechanical-behaviour-of-trabec
6,7,Simulations of dipolar fluids using effective many-body isotropic interactions,https://www.research.ed.ac.uk/en/datasets/simulations-of-dipolar-fluids-using-effective-many-body-isotropic
7,8,Quantifying age-dependent extinction from species phylogenies,https://www.research.ed.ac.uk/en/datasets/quantifying-age-dependent-extinction-from-species-phylogenies
8,9,Mix and Match: Mono-substituted Hydrocarbon Diastereomer Combinations Reveal Stapled Peptides with High Structural Fidelity,https://www.research.ed.ac.uk/en/datasets/mix-and-match-mono-substituted-hydrocarbon-diastereomer-combinati
9,10,"Synaptome data with individual synapse parameters, types and subtypes across the 5 coronal mouse brain section",https://www.research.ed.ac.uk/en/datasets/synaptome-data-with-individual-synapse-parameters-types-and-subty
10,11,Generation Scotland Age x Sex Epigenome Wide Association Study Summary Statistics,https://www.research.ed.ac.uk/en/datasets/generation-scotland-age-x-sex-epigenome-wide-association-study-su
11,12,IDEAL Household Energy Dataset,https://www.research.ed.ac.uk/en/datasets/ideal-household-energy-dataset
12,13,Acoustic transitions in Khmer word-initial clusters: supplementary materials,https://www.research.ed.ac.uk/en/datasets/acoustic-transitions-in-khmer-word-initial-clusters-supplementary
13,14,Early Gestation Embryo Models (E5.5 – E8.5),https://www.research.ed.ac.uk/en/datasets/early-gestation-embryo-models-e55-e85
14,15,Mid Gestation Embryo Models (E8.5 – E13.0),https://www.research.ed.ac.uk/en/datasets/mid-gestation-embryo-models-e85-e130
15,16,Patchy promiscuity: machine learning applied to predict the host specificity of Salmonella enterica and Escherichia coli,https://www.research.ed.ac.uk/en/datasets/patchy-promiscuity-machine-learning-applied-to-predict-the-host-s
16,17,Orchestral conducting motion capture data,https://www.research.ed.ac.uk/en/datasets/orchestral-conducting-motion-capture-data
17,18,Test Structures for the Characterisation of Sensor Packaging Technology,https://www.research.ed.ac.uk/en/datasets/test-structures-for-the-characterisation-of-sensor-packaging-tech
18,19,Lid-driven cavity flow of viscoelastic liquids,https://www.research.ed.ac.uk/en/datasets/lid-driven-cavity-flow-of-viscoelastic-liquids
19,20,Wetting and evaporation of salt-water nanodroplets: A molecular dynamics investigation,https://www.research.ed.ac.uk/en/datasets/wetting-and-evaporation-of-salt-water-nanodroplets-a-molecular-dy
20,21,Edinburgh Tall Building Fire Tests,https://www.research.ed.ac.uk/en/datasets/edinburgh-tall-building-fire-tests
21,22,High-pressure phase of brucite stable at Earth’s mantle transition zone and lower mantle conditions,https://www.research.ed.ac.uk/en/datasets/high-pressure-phase-of-brucite-stable-at-earths-mantle-transition
22,23,JohnOgaacBol_songKwanyirathBol1,https://www.research.ed.ac.uk/en/datasets/johnogaacbolsongkwanyirathbol1
23,24,NyadhongoTwongObany_songWhiteBird,https://www.research.ed.ac.uk/en/datasets/nyadhongotwongobanysongwhitebird
24,25,OttoGwadoAyoker_songFuneralSongForMayom,https://www.research.ed.ac.uk/en/datasets/ottogwadoayokersongfuneralsongformayom
0,1,Uganda Travel Time to any health facility Map Ouput,https://www.research.ed.ac.uk/en/datasets/uganda-travel-time-to-any-health-facility-map-ouput
1,2,Tanzania friction surface,https://www.research.ed.ac.uk/en/datasets/tanzania-friction-surface
2,3,JohnOgaacBol_songKwanyirathBol1,https://www.research.ed.ac.uk/en/datasets/johnogaacbolsongkwanyirathbol1
3,4,NyadhongoTwongObany_songWhiteBird,https://www.research.ed.ac.uk/en/datasets/nyadhongotwongobanysongwhitebird
4,5,OttoGwadoAyoker_songFuneralSongForMayom,https://www.research.ed.ac.uk/en/datasets/ottogwadoayokersongfuneralsongformayom
5,6,OttoGwadoAyoker_songFuneralSongForAkany,https://www.research.ed.ac.uk/en/datasets/ottogwadoayokersongfuneralsongforakany
6,7,JeremiahJwokpapyejGay_songKebDance,https://www.research.ed.ac.uk/en/datasets/jeremiahjwokpapyejgaysongkebdance
7,8,JeremiahJwokpapyejGay_Hunting,https://www.research.ed.ac.uk/en/datasets/jeremiahjwokpapyejgayhunting
8,9,OttoGwadoAyoker_DengsFish,https://www.research.ed.ac.uk/en/datasets/ottogwadoayokerdengsfish
9,10,Tanzania travel time to any health facility,https://www.research.ed.ac.uk/en/datasets/tanzania-travel-time-to-any-health-facility
10,11,TupacLaaWol_songKalayker,https://www.research.ed.ac.uk/en/datasets/tupaclaawolsongkalayker
11,12,EmmanuelOkwacDhikwan_songSomebodyWithoutDowry,https://www.research.ed.ac.uk/en/datasets/emmanuelokwacdhikwansongsomebodywithoutdowry
12,13,JuliaJamesOdhok_songWomenOfNewSite,https://www.research.ed.ac.uk/en/datasets/juliajamesodhoksongwomenofnewsite
13,14,EmmanuelOkwacDhikwan_songWorryingAboutMarriage,https://www.research.ed.ac.uk/en/datasets/emmanuelokwacdhikwansongworryingaboutmarriage
14,15,EmmanuelOkwacDhikwan_songIStaySeparate,https://www.research.ed.ac.uk/en/datasets/emmanuelokwacdhikwansongistayseparate
15,16,NyathomThaboOdhong_SweetnessOfTheDrum,https://www.research.ed.ac.uk/en/datasets/nyathomthaboodhongsweetnessofthedrum
16,17,Gene expression in the cardiovascular system of the domestic sheep (Ovis aries),https://www.research.ed.ac.uk/en/datasets/gene-expression-in-the-cardiovascular-system-of-the-domestic-shee
17,18,Shilluk_TongaDialect_June2014ToJuly2015_LexicographyInProgress ﻿,https://www.research.ed.ac.uk/en/datasets/shilluktongadialectjune2014tojuly2015lexicographyinprogress
18,19,TupacLaaWol_songWhatTheArabsCaused,https://www.research.ed.ac.uk/en/datasets/tupaclaawolsongwhatthearabscaused
19,20,JohnsonOtorKwol_songGiraffeShield,https://www.research.ed.ac.uk/en/datasets/johnsonotorkwolsonggiraffeshield
20,21,Dense gas flow simulations in ultra-tight confinement,https://www.research.ed.ac.uk/en/datasets/dense-gas-flow-simulations-in-ultra-tight-confinement
21,22,WSA 2016 Paper Dataset,https://www.research.ed.ac.uk/en/datasets/wsa-2016-paper-dataset
22,23,Identifying Y candidate genes by transcriptome microarray assays,https://www.research.ed.ac.uk/en/datasets/identifying-y-candidate-genes-by-transcriptome-microarray-assays
23,24,XP-EHH and XP-CLR scores across water buffalo and cattle breeds,https://www.research.ed.ac.uk/en/datasets/xp-ehh-and-xp-clr-scores-across-water-buffalo-and-cattle-breeds
24,25,The Impact of Climate Change and Climate Extremes on Sugarcane Production,https://www.research.ed.ac.uk/en/datasets/the-impact-of-climate-change-and-climate-extremes-on-sugarcane-pr
0,1,"""Davies2018_OPEN_DATASET_summary_results.txt"" - Data supporting paper Davies et al. ""Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.""",https://www.research.ed.ac.uk/en/datasets/davies2018opendatasetsummaryresultstxt-data-supporting-paper-davi
1,2,"'DAVIES_NC_2018' - Data supporting paper Davies et al. ""Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.""",https://www.research.ed.ac.uk/en/datasets/daviesnc2018-data-supporting-paper-davies-et-al-study-of-300486-i
2,3,Data from: Estimating selection on the act of inbreeding in a population with strong inbreeding depression,https://www.research.ed.ac.uk/en/datasets/data-from-estimating-selection-on-the-act-of-inbreeding-in-a-popu
3,4,Pulsed laser-induced nucleation of sodium chlorate at high energy densities,https://www.research.ed.ac.uk/en/datasets/pulsed-laser-induced-nucleation-of-sodium-chlorate-at-high-energy
4,5,Revised Imposing Memory Task videos,https://www.research.ed.ac.uk/en/datasets/revised-imposing-memory-task-videos
5,6,"Data for Feher, Wonnacott & Smith (2016), Structural priming in artificial languages and the regularisation of unpredictable variation",https://www.research.ed.ac.uk/en/datasets/data-for-feher-wonnacott-smith-2016-structural-priming-in-artific
6,7,Social group effects on communicative conventions,https://www.research.ed.ac.uk/en/datasets/social-group-effects-on-communicative-conventions
7,8,"Listening test materials for ""Deep neural network context embeddings for model selection in rich-context HMM synthesis""",https://www.research.ed.ac.uk/en/datasets/listening-test-materials-for-deep-neural-network-context-embeddin
8,9,"Supplementary material from ""The relationship between telomere length and mortality risk in non-model vertebrate systems: a meta-analysis""",https://www.research.ed.ac.uk/en/datasets/supplementary-material-from-the-relationship-between-telomere-len
9,10,Mitotic chromosomes fold by condensin-dependent helical winding of chromatin loop arrays,https://www.research.ed.ac.uk/en/datasets/mitotic-chromosomes-fold-by-condensin-dependent-helical-winding-o
10,11,Supplemental materials: ALS-specific cognitive and behavior changes associated with advancing disease stage in ALS,https://www.research.ed.ac.uk/en/datasets/supplemental-materials-als-specific-cognitive-and-behavior-change
11,12,Fitness decline in spontaneous mutation accumulation lines of Caenorhabditis elegans with varying effective population sizes,https://www.research.ed.ac.uk/en/datasets/fitness-decline-in-spontaneous-mutation-accumulation-lines-of-cae
12,13,"Listening test materials for ""From HMMs to DNNs: Where do the improvements come from?""",https://www.research.ed.ac.uk/en/datasets/listening-test-materials-for-from-hmms-to-dnns-where-do-the-impro
13,14,"Listening test materials for ""Smooth Talking: Articulatory Join Costs for Unit Selection""",https://www.research.ed.ac.uk/en/datasets/listening-test-materials-for-smooth-talking-articulatory-join-cos
14,15,Stand Up for Health Questionnaire Data,https://www.research.ed.ac.uk/en/datasets/stand-up-for-health-questionnaire-data
15,16,Degradation of beta-lactams in bacterial growth media,https://www.research.ed.ac.uk/en/datasets/degradation-of-beta-lactams-in-bacterial-growth-media
16,17,lentiviral mediated apoE4 transduction in primary neuronal culture,https://www.research.ed.ac.uk/en/datasets/lentiviral-mediated-apoe4-transduction-in-primary-neuronal-cultur
17,18,Data from: Differential effects of offspring and maternal inbreeding on egg laying and offspring performance in the burying beetle Nicrophorus vespilloides,https://www.research.ed.ac.uk/en/datasets/data-from-differential-effects-of-offspring-and-maternal-inbreedi
18,19,"Community Participation Scoping Project, Botanic Gardens Kolkata",https://www.research.ed.ac.uk/en/datasets/community-participation-scoping-project-botanic-gardens-kolkata
19,20,Interfacial rheology of sterically stabilized colloids at liquid interfaces and its effect on the stability of Pickering emulsions,https://www.research.ed.ac.uk/en/datasets/interfacial-rheology-of-sterically-stabilized-colloids-at-liquid-
20,21,"Manual and automatic labels for version 1.0 of UXTD, UXSSD, and UPX core data -- version 1.0",https://www.research.ed.ac.uk/en/datasets/manual-and-automatic-labels-for-version-10-of-uxtd-uxssd-and-upx-
21,22,The Lothian Diary Project - Oct 2020,https://www.research.ed.ac.uk/en/datasets/the-lothian-diary-project-oct-2020
22,23,How focussing on hydrogen bonding interactions in amino acids can miss the bigger picture: a high-pressure neutron powder diffraction study of epsilon-glycine.,https://www.research.ed.ac.uk/en/datasets/how-focussing-on-hydrogen-bonding-interactions-in-amino-acids-can
23,24,Natural magnetite ChemComm2016,https://www.research.ed.ac.uk/en/datasets/natural-magnetite-chemcomm2016
24,25,Genetic and epigenetic architectures of neurological protein biomarkers in the Lothian Birth Cohort 1936 - GWAS Proteins,https://www.research.ed.ac.uk/en/datasets/genetic-and-epigenetic-architectures-of-neurological-protein-biom-2
0,1,"Manual and automatic labels for version 1.0 of UXTD, UXSSD, and UPX core data -- version 1.0",https://www.research.ed.ac.uk/en/datasets/manual-and-automatic-labels-for-version-10-of-uxtd-uxssd-and-upx-
1,2,University of Edinburgh Art Collection,https://www.research.ed.ac.uk/en/datasets/university-of-edinburgh-art-collection
2,3,BayesR+ GWAS - Genome and epigenome wide studies of plasma protein biomarkers for Alzheimer's disease implicate TBCA and TREM2 in disease risk,https://www.research.ed.ac.uk/en/datasets/bayesr-gwas-genome-and-epigenome-wide-studies-of-plasma-protein-b
3,4,Multi-method genome and epigenome wide studies of inflammatory protein levels in healthy older adults - Linear Regression GWAS Proteins,https://www.research.ed.ac.uk/en/datasets/multi-method-genome-and-epigenome-wide-studies-of-inflammatory-pr
4,5,Brain Imaging of Normal Subjects (BRAINS) age-specific MRI atlases from young adults to the very elderly,https://www.research.ed.ac.uk/en/datasets/brain-imaging-of-normal-subjects-brains-age-specific-mri-atlases-
5,6,Dinka Bor Dialects 2010 to 2012,https://www.research.ed.ac.uk/en/datasets/dinka-bor-dialects-2010-to-2012
6,7,Code for plotting the distribution of contact orientations in granular media,https://www.research.ed.ac.uk/en/datasets/code-for-plotting-the-distribution-of-contact-orientations-in-gra
7,8,Scripts to compute heat waves and composites with ERA Interim datasets,https://www.research.ed.ac.uk/en/datasets/scripts-to-compute-heat-waves-and-composites-with-era-interim-dat
8,9,Fast Orthonormal Sparsifying Transforms Based on Householder Reflectors,https://www.research.ed.ac.uk/en/datasets/fast-orthonormal-sparsifying-transforms-based-on-householder-refl
